customer_id,promo,channel,region,age_band,tier_at_join,tenure,reason_code,promo_group
1034,True,Comparison Site,North,25-34,Gold,17,Fees too high,Joined on promo
1038,False,Comparison Site,London,35-44,Silver,1,Unknown,No promo
1040,True,Online,London,25-34,Gold,3,Fees too high,Joined on promo
1042,False,Comparison Site,South East,45-54,Classic,30,Bereavement,No promo
1049,True,Branch,Midlands,45-54,Silver,13,Fees too high,Joined on promo
1050,True,Comparison Site,London,25-34,Silver,5,Unknown,Joined on promo
1051,True,Comparison Site,North,45-54,Classic,3,Switched provider,Joined on promo
1052,True,Comparison Site,London,25-34,Silver,7,Unknown,Joined on promo
1056,False,Comparison Site,North,65+,Classic,9,Switched provider,No promo
1057,False,Online,South East,35-44,Silver,21,Poor service,No promo
1059,True,Outbound,Scotland,45-54,Classic,1,Unknown,Joined on promo
1062,False,Online,North,18-24,Classic,19,Switched provider,No promo
1064,True,Branch,North,55-64,Classic,4,Bereavement,Joined on promo
1065,True,Online,Midlands,35-44,Platinum,5,Fees too high,Joined on promo
1070,False,Outbound,London,65+,Classic,3,Unknown,No promo
1073,True,Outbound,North,25-34,Classic,10,Fees too high,Joined on promo
1081,False,Comparison Site,Midlands,45-54,Classic,5,Bereavement,No promo
1086,False,Referral,London,45-54,Gold,26,Bereavement,No promo
1088,False,Referral,South East,18-24,Gold,2,Poor service,No promo
1089,False,Referral,South East,35-44,Platinum,10,Unknown,No promo
1092,False,Branch,South East,35-44,Gold,1,Bereavement,No promo
1093,False,Branch,London,55-64,Classic,8,Unknown,No promo
1095,False,Online,South East,25-34,Classic,26,Switched provider,No promo
1096,True,Outbound,Scotland,45-54,Silver,18,Poor service,Joined on promo
1098,False,Branch,Wales & NI,25-34,Classic,29,Switched provider,No promo
1101,True,Comparison Site,London,35-44,Silver,28,Switched provider,Joined on promo
1102,True,Branch,Midlands,35-44,Gold,27,Unhappy with perks,Joined on promo
1104,False,Online,South East,35-44,Silver,25,Unknown,No promo
1105,False,Online,North,65+,Gold,28,Poor service,No promo
1108,True,Outbound,North,55-64,Silver,21,Bereavement,Joined on promo
1111,False,Online,London,35-44,Classic,22,Switched provider,No promo
1114,False,Comparison Site,Wales & NI,45-54,Silver,2,Moved abroad,No promo
1118,False,Branch,London,18-24,Silver,8,Unknown,No promo
1119,False,Online,South East,45-54,Silver,29,Moved abroad,No promo
1120,True,Comparison Site,South East,55-64,Classic,3,Fees too high,Joined on promo
1122,True,Comparison Site,Wales & NI,45-54,Classic,1,Poor service,Joined on promo
1123,True,Comparison Site,London,45-54,Silver,20,Fees too high,Joined on promo
1124,True,Online,Wales & NI,55-64,Classic,15,Fees too high,Joined on promo
1128,False,Outbound,London,25-34,Platinum,1,Poor service,No promo
1130,False,Branch,London,25-34,Classic,10,Unknown,No promo
1131,True,Comparison Site,London,25-34,Classic,1,Fees too high,Joined on promo
1134,False,Comparison Site,Midlands,35-44,Classic,3,Fees too high,No promo
1136,True,Comparison Site,Midlands,25-34,Silver,1,Fees too high,Joined on promo
1137,False,Comparison Site,North,35-44,Silver,13,Fees too high,No promo
1138,True,Outbound,South East,55-64,Silver,7,Unknown,Joined on promo
1140,True,Comparison Site,South East,45-54,Classic,3,Moved abroad,Joined on promo
1141,False,Referral,North,25-34,Silver,14,Unknown,No promo
1146,False,Broker/IFA,Midlands,35-44,Gold,18,Moved abroad,No promo
1148,True,Comparison Site,Scotland,25-34,Silver,7,Poor service,Joined on promo
1150,True,Outbound,Midlands,35-44,Silver,31,Fees too high,Joined on promo
1152,True,Online,Scotland,35-44,Silver,16,Fees too high,Joined on promo
1153,False,Outbound,South East,65+,Classic,3,Poor service,No promo
1155,False,Branch,Midlands,55-64,Platinum,29,Poor service,No promo
1158,False,Comparison Site,Scotland,45-54,Classic,12,Poor service,No promo
1161,True,Comparison Site,Midlands,55-64,Classic,12,Switched provider,Joined on promo
1162,False,Comparison Site,South East,55-64,Silver,13,Poor service,No promo
1163,True,Comparison Site,North,18-24,Classic,1,Fees too high,Joined on promo
1166,False,Outbound,London,25-34,Classic,3,Switched provider,No promo
1169,False,Branch,London,45-54,Classic,27,Unknown,No promo
1173,False,Comparison Site,North,45-54,Silver,25,Switched provider,No promo
1175,False,Outbound,Midlands,35-44,Classic,4,Moved abroad,No promo
1179,False,Referral,London,18-24,Gold,9,Switched provider,No promo
1181,True,Branch,Scotland,35-44,Silver,7,Poor service,Joined on promo
1183,True,Online,South East,65+,Classic,25,Fees too high,Joined on promo
1186,False,Broker/IFA,Scotland,18-24,Platinum,14,Poor service,No promo
1189,False,Comparison Site,South East,18-24,Silver,8,Poor service,No promo
1191,True,Comparison Site,South East,25-34,Silver,15,Moved abroad,Joined on promo
1195,True,Comparison Site,London,18-24,Silver,6,Fees too high,Joined on promo
1197,False,Online,North,25-34,Silver,21,Poor service,No promo
1200,True,Comparison Site,Scotland,25-34,Classic,2,Fees too high,Joined on promo
1203,False,Comparison Site,London,18-24,Classic,15,Fees too high,No promo
1206,True,Comparison Site,London,35-44,Silver,7,Fees too high,Joined on promo
1208,False,Branch,London,18-24,Gold,22,Unhappy with perks,No promo
1212,False,Outbound,North,45-54,Classic,10,Poor service,No promo
1216,False,Online,South East,18-24,Classic,5,Poor service,No promo
1220,False,Branch,London,35-44,Classic,2,Switched provider,No promo
1224,True,Online,South East,18-24,Silver,13,Fees too high,Joined on promo
1226,True,Comparison Site,London,25-34,Silver,30,Unhappy with perks,Joined on promo
1229,False,Branch,Scotland,35-44,Classic,20,Poor service,No promo
1232,False,Online,Wales & NI,18-24,Classic,3,Unknown,No promo
1235,True,Online,North,45-54,Gold,17,Poor service,Joined on promo
1236,False,Broker/IFA,Midlands,65+,Gold,9,Unknown,No promo
1237,False,Online,London,55-64,Silver,7,Moved abroad,No promo
1242,True,Comparison Site,Midlands,45-54,Silver,21,Fees too high,Joined on promo
1244,False,Online,London,55-64,Silver,25,Poor service,No promo
1246,True,Broker/IFA,North,45-54,Gold,31,Fees too high,Joined on promo
1249,False,Online,South East,25-34,Classic,7,Switched provider,No promo
1252,False,Online,London,18-24,Silver,28,Poor service,No promo
1256,True,Comparison Site,Scotland,25-34,Gold,3,Fees too high,Joined on promo
1257,True,Comparison Site,Midlands,45-54,Classic,2,Fees too high,Joined on promo
1261,True,Comparison Site,North,55-64,Classic,1,Fees too high,Joined on promo
1262,False,Online,Scotland,18-24,Classic,3,Poor service,No promo
1266,True,Comparison Site,London,25-34,Classic,13,Fees too high,Joined on promo
1267,True,Comparison Site,London,25-34,Classic,2,Fees too high,Joined on promo
1270,True,Comparison Site,London,55-64,Silver,9,Fees too high,Joined on promo
1271,False,Online,North,25-34,Classic,9,Switched provider,No promo
1275,True,Comparison Site,Wales & NI,35-44,Silver,1,Fees too high,Joined on promo
1277,True,Comparison Site,London,18-24,Silver,4,Fees too high,Joined on promo
1280,True,Comparison Site,North,25-34,Silver,6,Fees too high,Joined on promo
1282,False,Online,London,55-64,Classic,9,Unknown,No promo
1284,True,Comparison Site,North,35-44,Classic,6,Fees too high,Joined on promo
1286,False,Branch,Wales & NI,35-44,Silver,18,Poor service,No promo
1289,True,Comparison Site,London,25-34,Silver,3,Poor service,Joined on promo
1291,True,Online,Scotland,35-44,Classic,7,Unknown,Joined on promo
1293,False,Outbound,Wales & NI,55-64,Silver,5,Poor service,No promo
1295,False,Branch,London,35-44,Gold,12,Fees too high,No promo
1299,True,Comparison Site,Wales & NI,45-54,Classic,1,Switched provider,Joined on promo
1308,False,Branch,North,55-64,Silver,31,Unknown,No promo
1310,True,Branch,London,55-64,Classic,21,Fees too high,Joined on promo
1316,True,Outbound,Midlands,35-44,Classic,2,Poor service,Joined on promo
1318,False,Outbound,London,25-34,Gold,4,Poor service,No promo
1320,False,Branch,Midlands,25-34,Silver,1,Unknown,No promo
1322,False,Comparison Site,London,25-34,Classic,31,Unknown,No promo
1324,False,Referral,South East,65+,Classic,6,Moved abroad,No promo
1325,False,Branch,North,18-24,Gold,3,Unhappy with perks,No promo
1326,True,Comparison Site,North,18-24,Silver,28,Moved abroad,Joined on promo
1328,True,Comparison Site,London,55-64,Classic,5,Fees too high,Joined on promo
1332,False,Outbound,London,35-44,Silver,23,Switched provider,No promo
1338,False,Referral,South East,35-44,Gold,7,Unhappy with perks,No promo
1339,True,Online,Midlands,55-64,Classic,10,Fees too high,Joined on promo
1340,False,Comparison Site,London,65+,Silver,7,Poor service,No promo
1341,False,Comparison Site,Midlands,35-44,Silver,19,Unknown,No promo
1342,False,Comparison Site,South East,35-44,Classic,1,Fees too high,No promo
1346,False,Online,North,35-44,Classic,2,Poor service,No promo
1347,False,Comparison Site,Midlands,35-44,Classic,7,Switched provider,No promo
1348,True,Comparison Site,London,25-34,Classic,5,Fees too high,Joined on promo
1349,False,Online,North,35-44,Classic,19,Switched provider,No promo
1350,False,Outbound,South East,45-54,Gold,4,Switched provider,No promo
1353,False,Outbound,Midlands,18-24,Silver,21,Unknown,No promo
1358,False,Branch,Midlands,45-54,Silver,19,Poor service,No promo
1361,True,Comparison Site,North,55-64,Silver,2,Switched provider,Joined on promo
1362,False,Comparison Site,Midlands,18-24,Classic,19,Fees too high,No promo
1363,True,Outbound,Midlands,55-64,Classic,11,Poor service,Joined on promo
1364,False,Online,North,55-64,Silver,31,Unknown,No promo
1366,False,Online,South East,35-44,Silver,17,Switched provider,No promo
1368,False,Comparison Site,Midlands,55-64,Gold,1,Fees too high,No promo
1371,True,Comparison Site,Scotland,18-24,Gold,7,Unhappy with perks,Joined on promo
1372,False,Branch,North,25-34,Platinum,24,Poor service,No promo
1373,True,Comparison Site,Midlands,35-44,Classic,2,Unknown,Joined on promo
1374,True,Outbound,North,35-44,Silver,7,Switched provider,Joined on promo
1376,False,Online,Midlands,45-54,Silver,21,Fees too high,No promo
1378,False,Online,Midlands,25-34,Classic,17,Unknown,No promo
1380,False,Online,North,25-34,Silver,13,Unknown,No promo
1387,False,Online,London,35-44,Gold,18,Unhappy with perks,No promo
1388,False,Referral,London,18-24,Gold,19,Fees too high,No promo
1389,True,Comparison Site,South East,25-34,Silver,3,Fees too high,Joined on promo
1392,False,Branch,Wales & NI,18-24,Platinum,1,Moved abroad,No promo
1396,False,Online,North,45-54,Silver,7,Poor service,No promo
1398,True,Comparison Site,Midlands,55-64,Silver,7,Fees too high,Joined on promo
1399,False,Outbound,North,25-34,Classic,25,Poor service,No promo
1400,False,Outbound,London,35-44,Classic,14,Unknown,No promo
1402,True,Comparison Site,Wales & NI,25-34,Classic,1,Fees too high,Joined on promo
1403,False,Online,Midlands,45-54,Silver,2,Poor service,No promo
1408,False,Online,North,25-34,Classic,22,Poor service,No promo
1411,True,Comparison Site,South East,25-34,Silver,29,Fees too high,Joined on promo
1412,True,Comparison Site,North,45-54,Silver,3,Unknown,Joined on promo
1413,False,Broker/IFA,London,55-64,Gold,23,Unhappy with perks,No promo
1415,False,Referral,Wales & NI,55-64,Silver,2,Poor service,No promo
1417,False,Online,North,25-34,Silver,20,Unknown,No promo
1421,True,Comparison Site,Midlands,65+,Classic,30,Fees too high,Joined on promo
1428,False,Comparison Site,Midlands,35-44,Classic,8,Unknown,No promo
1433,False,Outbound,South East,55-64,Silver,31,Poor service,No promo
1438,False,Online,Scotland,35-44,Classic,1,Poor service,No promo
1440,False,Online,London,45-54,Classic,1,Moved abroad,No promo
1442,False,Online,Wales & NI,35-44,Classic,9,Unknown,No promo
1445,False,Online,Scotland,35-44,Gold,14,Switched provider,No promo
1446,True,Comparison Site,London,45-54,Silver,16,Unknown,Joined on promo
1450,True,Outbound,London,65+,Classic,10,Fees too high,Joined on promo
1455,False,Comparison Site,Midlands,25-34,Classic,24,Fees too high,No promo
1457,True,Comparison Site,South East,25-34,Classic,5,Poor service,Joined on promo
1458,True,Online,South East,45-54,Gold,16,Fees too high,Joined on promo
1459,False,Outbound,London,18-24,Gold,11,Unhappy with perks,No promo
1461,False,Online,South East,55-64,Classic,3,Poor service,No promo
1465,True,Comparison Site,North,45-54,Silver,1,Unknown,Joined on promo
1466,False,Broker/IFA,North,18-24,Silver,1,Fees too high,No promo
1467,False,Online,Scotland,25-34,Silver,13,Switched provider,No promo
1470,True,Outbound,Midlands,45-54,Silver,8,Fees too high,Joined on promo
1473,False,Branch,North,35-44,Silver,1,Unknown,No promo
1474,False,Branch,London,35-44,Gold,20,Unhappy with perks,No promo
1476,False,Online,Scotland,35-44,Silver,18,Unknown,No promo
1478,True,Comparison Site,London,18-24,Gold,28,Unknown,Joined on promo
1482,False,Online,London,45-54,Classic,1,Poor service,No promo
1483,True,Comparison Site,London,25-34,Classic,1,Fees too high,Joined on promo
1487,False,Referral,North,65+,Silver,1,Fees too high,No promo
1490,True,Online,South East,25-34,Gold,5,Poor service,Joined on promo
1493,True,Online,Wales & NI,18-24,Silver,10,Fees too high,Joined on promo
1495,True,Comparison Site,North,25-34,Silver,6,Switched provider,Joined on promo
1496,True,Branch,Midlands,25-34,Silver,6,Fees too high,Joined on promo
1499,True,Online,London,45-54,Classic,29,Fees too high,Joined on promo
1504,True,Comparison Site,London,65+,Classic,8,Poor service,Joined on promo
1505,True,Comparison Site,South East,35-44,Classic,12,Switched provider,Joined on promo
1506,True,Outbound,Wales & NI,55-64,Classic,28,Fees too high,Joined on promo
1507,False,Comparison Site,South East,35-44,Classic,5,Switched provider,No promo
1511,False,Online,London,25-34,Classic,2,Switched provider,No promo
1512,True,Comparison Site,North,25-34,Silver,25,Fees too high,Joined on promo
1521,True,Online,North,55-64,Classic,21,Moved abroad,Joined on promo
1522,True,Comparison Site,Midlands,55-64,Classic,5,Switched provider,Joined on promo
1523,False,Online,Scotland,55-64,Classic,4,Unknown,No promo
1527,False,Online,North,18-24,Gold,4,Unhappy with perks,No promo
1528,False,Broker/IFA,North,25-34,Classic,10,Poor service,No promo
1529,True,Outbound,London,55-64,Classic,7,Unknown,Joined on promo
1531,True,Outbound,Wales & NI,18-24,Classic,27,Switched provider,Joined on promo
1535,True,Outbound,London,25-34,Silver,2,Fees too high,Joined on promo
1536,True,Online,London,55-64,Classic,13,Switched provider,Joined on promo
1538,True,Comparison Site,North,45-54,Classic,25,Fees too high,Joined on promo
1540,False,Online,London,25-34,Platinum,23,Poor service,No promo
1544,True,Online,London,55-64,Gold,7,Fees too high,Joined on promo
1545,True,Comparison Site,Wales & NI,45-54,Gold,23,Unknown,Joined on promo
1548,True,Online,Wales & NI,55-64,Silver,8,Fees too high,Joined on promo
1553,False,Branch,London,65+,Gold,12,Poor service,No promo
1556,False,Online,Scotland,45-54,Silver,15,Unknown,No promo
1557,False,Branch,Scotland,45-54,Silver,8,Switched provider,No promo
1558,False,Broker/IFA,London,25-34,Platinum,10,Bereavement,No promo
1560,False,Online,London,45-54,Gold,20,Fees too high,No promo
1561,False,Comparison Site,South East,25-34,Silver,9,Poor service,No promo
1564,False,Referral,Midlands,35-44,Gold,2,Unhappy with perks,No promo
1572,True,Outbound,South East,35-44,Gold,7,Unknown,Joined on promo
1573,False,Referral,North,55-64,Silver,5,Poor service,No promo
1575,True,Comparison Site,Midlands,25-34,Classic,14,Fees too high,Joined on promo
1577,False,Referral,London,35-44,Platinum,6,Switched provider,No promo
1580,False,Online,London,18-24,Silver,23,Bereavement,No promo
1581,True,Online,South East,45-54,Gold,15,Switched provider,Joined on promo
1584,False,Comparison Site,Wales & NI,35-44,Classic,20,Switched provider,No promo
1586,False,Comparison Site,London,45-54,Silver,1,Fees too high,No promo
1587,True,Comparison Site,North,18-24,Silver,18,Unknown,Joined on promo
1588,False,Online,North,45-54,Silver,7,Unhappy with perks,No promo
1589,False,Branch,Midlands,45-54,Platinum,5,Unhappy with perks,No promo
1591,False,Online,North,45-54,Gold,18,Switched provider,No promo
1596,False,Broker/IFA,North,18-24,Silver,7,Switched provider,No promo
